1 0.112781827223 0.128095252087 0.189227955086 0.228755086395 0.113313350133 0.124505005218 0.200451371562 0.258302758272 0.113801578705 0.124603580935
2 0.122776951859 0.139705347399 0.266087327054 0.32693528721 0.122995836375 0.135693715675 0.273290740332 0.329596256459 0.123441988633 0.136130197689
4 0.126741021739 0.144919580464 0.319908965586 0.366099391407 0.127883459152 0.14242899952 0.335767473899 0.375387227977 0.128808111374 0.142745364278
8 0.131909658225 0.151280625227 0.351127400614 0.371869927013 0.13173691319 0.146279745751 0.363609077619 0.396294431107 0.131892375468 0.146450178183
16 0.131459876785 0.1506956434 0.362308775619 0.406185808105 0.132036587437 0.145857325997 0.375028386247 0.407503033539 0.132004938092 0.146064027909
32 0.131368011821 0.150848129701 0.366384444974 0.406124144093 0.132036736756 0.145868212908 0.384321271851 0.412004291399 0.132518405753 0.145542086969
64 0.131348961595 0.150812869784 0.365954363589 0.405521250052 0.132002352403 0.145588675152 0.3835266838 0.412889355123 0.132506999385 0.146018862948
128 0.130992728574 0.150316473391 0.365927720086 0.405424472838 0.131584285884 0.145893892953 0.384328183731 0.412685791806 0.132494347353 0.145560454402
256 0.131413556828 0.150947510271 0.366011562747 0.405785680163 0.132030963313 0.145892104809 0.384600571381 0.412705891488 0.132517557071 0.145991308977
512 0.131354032869 0.150797219664 0.36526224365 0.406158872095 0.13205505585 0.145414699246 0.384531642554 0.41237900507 0.132509320434 0.145553591302
1024 0.131370362557 0.15086167389 0.366051872892 0.405652714983 0.132024170209 0.145831794173 0.384245810297 0.41255504603 0.132522062695 0.146014204445
