1 448.741 420.65 142.559 577.753
2 345.538 277.408 107.627 501.326
3 369.176 245.503 103.245 334.814
4 280.855 239.722 75.376 250.211
5 203.088 185.36 68.448 203.181
6 341.873 409.811 104.568 348.873
7 501.907 511.341 153.077 357.66
8 554.294 507.061 214.906 379.362
9 563.583 548.419 199.613 371.147
10 760.883 571.206 242.951 415.456
11 729.252 714.542 266.632 426.492
12 894.713 697.107 282.601 436.328
13 741.315 768.215 244.149 439.873
14 725.824 838.212 292.839 454.054
15 759.688 743.422 338.872 466.189
16 782.94 815.021 324.144 478.692
17 688.755 704.457 350.286 467.196
18 751.78 660.051 361.711 439.976
19 722.555 554.35 381.731 486.811
20 791.594 621.065 361.138 501.401
