1 255.15 151.734 67.916 600.676
2 262.872 192.248 70.572 393.468
3 221.326 188.782 58.184 288.335
4 191.497 172.755 49.68 226.249
5 237.378 247.561 75.843 397.811
6 293.963 271.056 86.613 452.052
7 284.875 267.972 93.105 499.471
8 380.379 272.547 101.159 487.355
9 361.947 276.817 92.579 510.623
10 379.11 282.716 101.259 560.823
11 366.952 285.469 84.342 571.639
12 353.854 261.534 100.77 624.262
13 351.216 295.281 101.236 571.119
14 330.826 307.347 94.961 672.983
15 372.264 312.404 111.262 667.647
16 327.779 310.842 113.237 605.065
17 358.078 343.338 114.032 800.192
18 335.798 321.012 109.944 719.726
19 361.147 335.756 124.617 782.47
20 389.77 338.385 119.798 655.997
21 323.601 334.856 118.891 665.125
22 349.925 359.115 119.094 772.565
23 388.915 374.858 133.671 707.384
24 402.533 404.233 130.141 754.352
25 432.651 384.473 130.971 760.628
26 415.23 445.234 142.101 835.942
27 396.906 446.054 147.982 782.568
28 403.756 418.182 133.548 763.203
29 338.107 434.823 147.816 795.779
30 401.953 397.942 150.841 800.274
