1 214.518 132.029 56.321 547.795
2 367.432 277.85 110.939 459.991
3 414.616 338.977 122.414 439.259
4 464.445 416.258 150.271 442.954
5 458.457 422.826 137.569 452.384
6 506.951 497.026 133.168 449.067
7 412.473 465.094 133.617 456.762
8 502.371 407.783 136.133 446.085
9 527.074 454.495 136.01 447.01
10 487.29 467.416 140.293 445.583
11 495.496 428.274 140.314 448.904
12 434.582 425.718 144.321 446.542
13 454.962 427.756 145.653 450.164
14 465.288 428.479 144.963 452.669
15 487.641 434.623 145.895 445.37
16 467.312 437.416 149.265 452.353
17 468.12 446.171 150.172 445.455
18 468.448 491.293 148.626 445.127
19 469.493 439.729 151.244 452.895
20 475.873 449.074 151.22 445.605
21 478.168 445.576 154.541 446.274
22 474.334 447.062 154.13 448.048
23 476.458 513.189 155.123 444.882
24 473.582 447.545 154.018 446.334
25 483.977 452.654 156.002 447.415
26 487.91 518.197 157.651 443.149
27 490.729 514.282 155.378 457.049
28 482.575 516.823 155.551 445.233
29 496.545 516.866 157.246 453.953
30 489.063 457.792 160.737 445.941
31 490.437 514.471 157.069 449.012
32 495.764 503.815 159.622 461.336
33 490.574 459.39 161.399 448.686
34 489.923 499.926 163.216 447.152
35 494.583 495.79 161.066 448.136
36 492.269 506.509 164.963 447.293
37 488.638 517.354 163.896 448.097
38 502.053 528.085 166.641 446.259
39 513.456 506.255 164.468 455.77
40 494.483 501.34 172.272 448.208
41 501.324 514.688 166.859 449.47
42 527.432 521.333 165.225 453.474
43 505.848 502.856 170.198 447.097
44 497.92 518.134 166.447 453.759
45 508.175 509.4 167.992 456.994
46 504.224 526.956 168.168 453.051
47 505.394 519.778 168.13 446.572
48 511.679 497.989 167.939 448.075
49 508.632 513.774 169.718 444.353
50 513.652 515.472 173.622 458.986
51 512.661 475.082 170.526 448.152
52 514.743 483.556 174.996 460.14
53 521.86 528.026 186.085 449.537
54 511.422 533.788 174.004 453.883
55 521.982 512.673 177.012 447.804
56 512.687 547.119 177.696 444.037
57 519.358 482.183 175.806 457.578
58 542.154 530.113 175.23 450.916
59 526.503 563.41 176.54 448.108
60 521.453 531.702 178.678 447.947
61 518.486 526.169 178.547 448.369
62 525.382 542.774 178.354 448.205
63 534.78 544.337 179.123 453.518
64 538.263 546.467 179.669 443.242
65 555.997 529.264 262.933 449.688
66 534.931 544.455 182.824 455.362
67 537.894 536.426 181.457 456.571
68 532.388 548.448 184.581 446.061
69 528.752 554.577 185.002 452.638
70 543.228 563.985 184.817 449.283
71 601.322 528.741 185.201 456.782
72 547.888 564.714 187.669 449.092
73 538.553 546.744 188.613 448.669
74 545.364 563.058 188.421 460.271
75 542.613 537.534 188.972 456.356
76 548.666 541.855 189.101 449.057
77 543.932 551.21 199.108 460.81
78 554.673 557.66 190.918 448.024
79 545.827 536.795 190.884 448.408
80 554.121 575.214 191.482 453.698
81 548.174 556.026 192.396 454.582
82 559.218 555.37 191.19 450.934
83 564.19 597.298 194.218 452.298
84 555.256 546.326 194.728 448.202
85 560.924 551.739 194.08 453.07
86 599.511 584.699 194.666 467.304
87 562.005 540.686 196.571 449.952
88 560.244 582.649 198.812 451.447
89 569.302 538.115 196.742 455.9
90 560.121 547.355 199.288 454.489
91 570.765 537.928 197.063 454.276
92 560.958 564.831 199.842 447.1
93 568.918 546.59 198.949 452.808
94 565.019 543.708 198.853 448.258
95 576.508 560.65 203.888 460.809
96 563.945 586.667 210.294 449.212
97 576.992 564.959 218.513 447.584
98 578.582 548.699 202.968 445.961
99 581.868 552.606 206.254 449.748
100 568.79 560.795 206.329 453.209
