1 232.522 152.202 63.018 562.306
2 460.588 315.829 135.055 512.728
3 558.68 434.483 163.566 521.731
4 695.462 613.846 199.657 586.418
5 644.143 675.506 179.914 590.489
6 626.302 657.447 174.829 593.804
7 667.041 611.784 196.768 592.677
8 608.965 574.48 179.837 596.458
9 634.99 591.266 178.42 599.487
10 623.835 592.791 177.597 593.686
11 660.795 602.345 178.79 589.646
12 626.005 609.144 184.633 589.855
13 635.634 612.037 190.406 587.187
14 636.238 620.672 188.544 589.118
15 637.582 622.518 191.17 595.399
16 657.806 618.059 192.726 588.82
17 653.681 634.134 194.638 587.939
18 661.988 627.248 194.836 587.144
19 660.131 649.945 194.398 589.367
20 659.098 635.457 196.649 590.412
21 660.538 630.943 201.149 594.071
22 668.365 632.217 200.345 588.881
23 668.521 628.94 201.643 587.926
24 667.079 629.766 199.307 586.282
25 674.187 627.747 200.242 589.027
26 664.544 630.254 200.659 586.706
27 677.12 634.168 201.328 587.287
28 676.065 691.7 202.944 592.574
29 675.893 704.172 206.818 586.735
30 679.479 632.788 203.502 592.505
31 692.113 628.704 206.211 587.056
32 683.292 638.523 204.63 589.551
33 690.097 628.962 212.915 586.26
34 681.007 630.443 206.615 589.37
35 679.002 633.453 208.862 587.819
36 684.278 636.405 207.741 587.576
37 683.155 638.868 207.101 586.992
38 697.079 681.662 208.005 586.274
39 686.079 712.094 207.847 593.562
40 685.899 715.1 210.929 586.884
41 686.858 712.607 209.303 590.848
42 685.15 644.375 213.727 597.039
43 700.573 557.826 209.495 590.606
44 690.586 650.53 215.897 592.961
45 697.678 514.752 214.701 594.51
46 687.909 574.438 213.288 592.853
47 692.488 637.382 214.542 587.45
48 691.467 699.135 213.349 587.686
49 746.555 625.602 213.922 591.917
50 692.499 699.293 213.159 587.515
51 703.592 728.664 212.499 587.777
52 700.554 527.611 226.926 581.081
53 699.504 675.03 215.928 591.832
54 694.11 706.645 225.376 593.481
55 700.448 727.189 217.759 591.375
56 706.085 545.494 221.571 588.434
57 709.797 598.252 220.581 587.693
58 707.101 654.209 221.303 594.375
59 708.75 604.87 220.452 590.04
60 714.5 668.609 222.232 586.058
61 709.346 701.727 222.895 588.988
62 711.747 668.127 224.159 585.415
63 700.688 612.833 228.482 593.113
64 711.12 641.658 225.157 588.522
65 705.941 731.161 225.408 595.536
66 716.167 663.283 227.432 592.693
67 720.916 650.274 229.882 588.892
68 713.602 669.385 226.649 588.03
69 726.132 675.164 227.574 587.884
70 722.946 686.297 229.851 586.791
71 723.271 679.518 227.63 593.761
72 721.718 675.29 228.598 593.337
73 732.42 732.96 230.212 587.897
74 718.834 739.919 215.924 589.563
75 725.228 672.972 240.093 588.148
76 736.785 675.099 242.176 593.83
77 758.566 761.917 232.641 593.239
78 730.802 631.931 232.094 587.365
79 740.996 675.262 234.366 587.373
80 735.082 636.848 249.091 591.351
81 686.179 644.313 235.184 593.747
82 735.4 682.58 235.735 589.063
83 736.644 681.823 233.444 587.52
84 738.617 683.775 236.532 586.772
85 751.644 688.776 238.762 588.883
86 745.338 668.033 237.99 592.111
87 750.904 682.607 238.476 589.206
88 740.594 684.912 238.514 590.316
89 746.815 689.523 240.437 593.663
90 714.44 674.571 238.672 598.619
91 744.506 696.281 241.921 592.811
92 749.421 688.992 245.235 586.695
93 752.113 685.373 207.37 589.298
94 757.445 693.942 243.389 593.369
95 756.536 697.869 243.322 602.372
96 756.218 760.542 243.745 590.007
97 761.836 764.437 246.558 592.856
98 754.542 701.15 245.822 598.939
99 751.916 688.201 245.638 588.706
100 769.294 697.129 244.162 586.663
