1 104.363 73.883 31.266 301.919
2 312.855 211.684 96.166 362.865
3 363.537 289.35 117.276 386.201
4 449.998 390.611 143.231 420.787
5 404.439 373.208 123.85 429.629
6 396.018 375.854 119.326 422.954
7 406.614 373.11 119.572 421.447
8 436.836 376.145 123.581 421.553
9 399.249 373.943 123.655 422.348
10 401.474 386.981 123.732 424.765
11 414.873 386.95 127.542 426.952
12 415.689 387.391 128.975 423.259
13 423.413 397.869 130.985 429.372
14 426.748 407.32 133.077 428.216
15 429.768 399.946 134.889 426.767
16 428.939 400.056 136.21 422.35
17 440.661 402.556 137.906 422.231
18 435.668 411.053 137.537 423.997
19 431.718 402.327 139.184 421.675
20 439.145 405.099 139.049 427.025
21 448.28 405.466 140.856 423.963
22 447.918 406.855 141.825 430.821
23 443.319 410.249 143.391 427.962
24 449.009 412.897 144.592 426.67
25 450.8 406.053 146.872 422.963
26 448.707 416.988 146.164 426.286
27 459.413 407.834 144.861 428.017
28 458.905 408.86 147.605 427.72
29 458.718 409.355 147.878 423.632
30 468.891 408.912 148.076 423.845
