1 227.17 174.496 68.868 486.325
2 245.728 176.974 71.859 331.926
3 199.022 173.086 57.48 244.944
4 166.174 154.359 48.462 193.81
5 226.923 206.374 68.793 339.808
6 259.303 223.317 77.386 359.218
7 258.043 259.115 73.418 364.079
8 258.394 242.741 73.905 365.948
9 257.909 236.68 81.472 405.483
10 253.943 245.887 88.498 417.094
11 260.294 268.773 76.826 408.159
12 242.34 252.465 88.256 401.637
13 251.396 286.178 69.29 416.423
14 254.017 317.58 85.764 435.61
15 266.567 251.936 86.712 425.418
16 255.427 289.631 87.872 416.766
17 211.804 302.306 83.026 434.183
18 302.22 314.977 102.44 463.539
19 272.923 319.656 94.568 474.349
20 285.769 304.253 123.823 496.308
21 282.204 324.275 102.524 457.643
22 289.317 302.875 84.037 470.795
23 304.01 363.705 104.87 500.793
24 307.65 376.966 120.702 503.417
25 236.526 354.612 72.128 517.856
26 326.89 296.762 122.4 560.38
27 280.395 265.934 128.324 538.815
28 329.722 362.833 142.674 534.979
29 282.132 268.696 76.324 561.64
30 241.758 322.714 148.209 575.572
31 359.056 352.007 134.466 594.377
32 372.658 347.211 136.283 560.421
