1 226.249 174.035 68.565 483.66
2 235.03 181.695 72.451 549.748
3 239.916 185.227 75.656 582.347
4 245.24 189.146 77.211 676.344
5 250.945 193.143 79.175 667.104
6 253.884 197.399 81.171 695.22
7 257.779 201.372 83.312 679.915
8 261.404 205.137 85.587 751.681
9 265.571 209.145 87.705 773.384
10 270.823 213.018 90.383 779.306
11 274.425 219.646 92.051 769.375
12 279.484 222.604 94.536 933.02
13 284.585 225.676 96.402 965.41
14 287.223 229.866 98.454 930.696
15 293.526 234.204 101.058 898.81
16 297.724 237.026 102.928 1008.113
17 301.075 241.931 105.049 945.105
18 305.357 245.926 107.865 1154.203
19 309.118 251.375 109.547 1076.981
20 313.602 254.347 111.995 1032.014
21 319.433 259.516 114.052 1153.497
22 321.697 263.397 115.986 1220.842
23 327.019 268.623 118.944 1523.631
24 332.498 272.291 121.306 1596.64
25 336.327 276.986 123.183 1342.019
26 340.979 280.79 124.96 1556.062
27 345.219 284.216 127.272 1274.656
28 350.893 289.816 129.827 1496.084
29 355.706 293.19 132.0 1468.788
30 358.912 302.896 134.713 1608.779
31 366.375 304.754 136.659 1814.844
32 369.508 305.451 139.568 1397.922
