1 234.188 152.423 60.847 553.051
2 553.303 322.612 138.223 512.848
3 473.065 448.244 162.265 526.278
4 694.432 610.225 199.95 584.752
5 631.845 623.806 180.983 593.768
6 640.265 673.558 176.076 604.97
7 674.247 654.984 176.99 586.161
8 674.362 585.168 176.972 605.617
9 605.085 588.211 177.93 588.597
10 655.625 610.071 180.53 584.233
11 645.927 606.422 180.542 587.818
12 628.154 615.873 181.408 589.307
13 629.305 621.783 188.737 589.096
14 628.442 622.995 192.379 589.214
15 634.964 622.69 192.873 599.276
16 643.601 630.774 193.621 599.776
17 657.172 628.939 195.14 602.504
18 657.559 624.234 193.242 595.546
19 665.217 633.429 194.698 586.943
20 654.759 632.981 193.873 584.486
21 659.723 644.944 198.369 594.095
22 664.938 628.322 202.798 585.653
23 675.41 633.529 200.099 608.215
24 664.918 644.061 200.565 608.898
25 669.614 704.097 203.71 597.071
26 674.525 648.722 201.301 603.371
27 671.515 628.488 200.691 589.762
28 681.809 685.201 201.562 579.095
29 674.309 645.449 203.422 589.408
30 675.718 633.573 198.506 598.891
31 680.975 636.471 207.385 589.999
32 685.502 639.332 206.769 599.853
33 696.092 639.7 205.8 593.115
34 677.23 706.438 206.216 590.271
35 689.087 631.671 205.866 599.527
36 680.326 717.036 208.337 588.708
37 708.772 709.962 206.561 587.323
38 676.715 709.037 208.329 598.937
39 684.462 687.677 216.351 597.687
40 681.037 641.125 211.269 590.925
41 685.145 652.439 209.901 597.176
42 684.915 646.167 215.325 590.399
43 704.295 706.79 210.537 601.581
44 696.067 648.228 210.328 587.572
45 687.504 620.147 214.742 596.096
46 684.983 652.46 225.721 595.987
47 701.931 648.099 215.412 595.044
48 700.486 692.517 214.701 600.21
49 692.85 660.72 215.589 590.68
50 705.152 521.707 226.417 601.333
51 661.917 652.278 216.583 590.733
52 712.366 705.122 215.649 586.882
53 712.33 702.782 220.365 586.454
54 707.339 658.353 219.312 587.943
55 708.642 716.597 219.856 588.586
56 703.734 579.785 222.642 595.101
57 701.127 664.381 221.697 595.338
58 708.088 729.529 224.939 586.932
59 718.406 665.271 214.071 597.523
60 728.259 665.558 220.402 588.911
61 718.071 664.057 222.34 602.424
62 713.431 738.87 225.063 589.393
63 707.481 705.463 222.671 587.744
64 722.645 665.668 225.19 588.642
65 726.089 572.144 224.904 585.646
66 736.882 670.76 228.041 596.812
67 726.113 721.206 226.442 588.488
68 720.318 679.987 229.418 590.094
69 718.619 671.066 229.08 591.018
70 729.951 673.964 229.229 594.137
71 719.428 670.588 242.113 596.397
72 731.198 608.224 231.006 595.119
73 724.699 676.208 230.988 596.45
74 762.917 669.833 229.886 596.103
75 759.527 681.368 234.205 594.31
76 761.536 639.254 230.148 587.006
77 722.334 677.928 231.284 586.496
78 730.025 682.912 232.885 595.505
79 737.657 719.987 235.296 588.526
80 740.394 760.041 234.108 590.84
81 747.698 743.787 236.291 588.362
82 736.907 694.824 235.463 594.272
83 738.282 682.122 235.324 586.871
84 737.569 689.424 236.417 597.03
85 748.332 690.997 236.639 586.74
86 746.321 655.135 240.269 596.056
87 746.885 668.455 246.097 591.133
88 737.656 686.156 240.556 592.687
89 743.486 695.387 240.265 596.472
90 744.979 692.093 241.382 612.828
91 752.015 698.353 239.144 588.133
92 748.313 695.706 241.807 590.261
93 759.274 699.773 241.66 585.962
94 758.121 762.135 240.519 592.078
95 763.017 691.268 241.969 586.883
96 751.654 759.515 244.904 599.914
97 766.576 693.488 253.921 596.969
98 764.016 700.415 246.289 597.616
99 755.748 694.954 245.566 595.985
100 758.09 764.719 247.354 587.338
