1 3153.605 3059.828 501.455 167.787
2 2365.818 2309.854 376.019 102.925
3 2092.665 2050.088 335.08 80.153
4 1948.047 1918.511 312.691 70.493
5 3004.444 2961.037 512.788 93.664
6 2833.719 2846.007 550.008 87.193
7 2787.251 2734.167 557.66 82.017
8 2759.926 2725.607 562.075 75.014
9 2828.644 2827.341 577.872 85.071
10 2768.586 2755.647 589.771 84.658
11 2779.384 2769.318 589.953 81.017
12 2729.166 2734.126 596.112 76.235
13 2761.778 2754.597 597.406 87.639
14 2785.927 2751.759 604.366 82.238
15 2771.042 2737.274 612.049 78.48
16 2748.436 2706.309 608.398 75.093
17 2703.189 2706.346 612.492 82.271
18 2775.701 2744.462 613.878 85.474
19 2769.848 2702.288 619.193 80.452
20 2718.31 2692.901 623.924 78.067
21 2680.641 2630.96 623.844 83.479
22 2732.81 2700.663 622.207 80.277
23 2741.161 2730.371 627.108 78.348
24 2712.706 2686.674 630.841 79.457
25 2699.664 2666.829 634.256 79.914
26 2716.741 2698.451 633.117 80.421
27 2716.794 2678.608 635.195 80.316
28 2681.525 2675.239 629.793 81.178
29 2669.021 2671.726 639.904 77.832
30 2692.753 2676.878 637.673 79.884
31 2700.689 2670.627 641.426 81.18
32 2705.239 2665.747 643.486 81.159
33 2681.614 2678.318 642.872 82.003
34 2706.823 2672.147 653.56 78.098
35 2701.787 2642.744 653.489 79.016
36 2693.599 2653.542 651.335 76.984
37 2710.162 2677.387 656.444 81.079
38 2698.204 2706.165 656.021 78.542
39 2715.379 2680.191 660.617 78.172
40 2720.339 2685.23 660.616 75.876
41 2715.849 2694.149 662.277 79.564
42 2718.759 2679.204 670.369 82.414
43 2719.85 2659.989 666.456 77.383
44 2718.186 2674.046 666.086 77.024
45 2714.001 2698.34 671.749 77.221
46 2718.848 2690.828 674.841 81.197
47 2712.261 2695.922 678.966 80.894
48 2708.44 2667.925 675.79 77.359
49 2708.93 2709.227 682.679 76.774
50 2730.842 2655.963 676.354 76.121
51 2724.568 2693.778 685.851 76.722
52 2724.247 2690.135 687.807 79.477
53 2737.552 2692.105 688.601 80.629
54 2722.147 2687.767 689.255 81.288
55 2733.379 2689.605 689.86 76.737
56 2721.255 2712.844 696.775 77.102
57 2757.46 2702.923 700.435 80.857
58 2703.942 2684.978 698.518 76.816
59 2743.5 2732.848 700.233 76.171
60 2752.248 2693.82 703.273 76.234
61 2735.176 2678.201 710.301 78.749
62 2740.656 2679.543 714.78 79.646
63 2739.494 2734.374 713.889 80.267
64 2733.118 2696.822 709.393 77.519
65 2737.971 2673.055 711.543 78.844
66 2763.531 2725.488 718.09 77.107
67 2740.795 2711.2 714.441 77.872
68 2741.87 2710.906 723.326 77.325
69 2757.81 2705.335 723.401 77.687
70 2735.611 2704.233 728.895 80.992
71 2740.85 2764.816 727.852 78.897
72 2764.589 2738.495 729.312 80.173
73 2750.038 2679.616 729.208 77.096
74 2728.473 2708.903 729.033 76.957
75 2762.845 2750.095 733.367 77.685
76 2768.315 2711.152 737.662 75.972
77 2772.273 2738.499 737.178 77.742
78 2768.333 2704.759 741.047 78.719
79 2769.212 2733.229 737.533 76.878
80 2766.321 2717.108 734.56 76.798
81 2784.251 2737.833 743.029 79.321
82 2759.576 2735.893 748.929 80.344
83 2793.785 2753.9 748.648 78.939
84 2756.196 2753.093 748.06 78.787
85 2758.514 2724.038 746.859 79.892
86 2798.075 2721.367 749.785 77.831
87 2776.249 2744.934 753.715 81.716
88 2762.929 2768.065 760.595 76.605
89 2799.6 2747.455 760.926 79.28
90 2810.97 2776.554 757.83 78.847
91 2788.995 2743.208 766.054 80.215
92 2773.668 2725.925 766.455 80.427
93 2806.312 2763.228 768.405 77.305
94 2823.355 2758.782 768.739 77.694
95 2816.265 2799.869 770.552 77.681
96 2814.452 2790.037 772.327 77.254
97 2791.927 2763.776 770.205 81.074
98 2772.818 2764.92 767.079 79.693
99 2805.586 2773.919 771.752 78.261
100 2835.596 2787.62 774.917 78.235
